id,number,title,labels,state,assignee,assignees,milestone,created_at,updated_at,closed_at,author_association,user.login,user.id,user.node_id,assignee.login,assignee.id,assignee.node_id,assignee.avatar_url,assignee.gravatar_id,assignee.url,assignee.html_url,assignee.followers_url,assignee.following_url,assignee.gists_url,assignee.starred_url,assignee.subscriptions_url,assignee.organizations_url,assignee.repos_url,assignee.events_url,assignee.received_events_url,assignee.type,assignee.site_admin,milestone.url,milestone.html_url,milestone.labels_url,milestone.id,milestone.node_id,milestone.number,milestone.title,milestone.description,milestone.creator.login,milestone.creator.id,milestone.creator.node_id,milestone.creator.avatar_url,milestone.creator.gravatar_id,milestone.creator.url,milestone.creator.html_url,milestone.creator.followers_url,milestone.creator.following_url,milestone.creator.gists_url,milestone.creator.starred_url,milestone.creator.subscriptions_url,milestone.creator.organizations_url,milestone.creator.repos_url,milestone.creator.events_url,milestone.creator.received_events_url,milestone.creator.type,milestone.creator.site_admin,milestone.open_issues,milestone.closed_issues,milestone.state,milestone.created_at,milestone.updated_at,milestone.due_on,milestone.closed_at
929713700,42595,feat: Add a check for dash / hls video and audio,"[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}]",closed,,[],,2021-06-25T00:26:20Z,2021-06-28T18:49:36Z,2021-06-28T18:49:36Z,NONE,ParamagicDev,26425882,MDQ6VXNlcjI2NDI1ODgy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929691032,42594,Split out TestRun from ci/qunit-selenium-runner to separate file,"[{'id': 1072773639, 'node_id': 'MDU6TGFiZWwxMDcyNzczNjM5', 'url': 'https://api.github.com/repos/rails/rails/labels/ready', 'name': 'ready', 'color': 'fef2c0', 'default': False, 'description': 'PRs ready to merge'}]",closed,,[],,2021-06-24T23:27:36Z,2021-06-25T08:16:38Z,2021-06-25T08:16:38Z,MEMBER,zzak,277819,MDQ6VXNlcjI3NzgxOQ==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929607130,42593,Adjust guides to explain the need to disable the ActiveStorage default  routes when implementing authenticated routes [ci skip],"[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",closed,,[],,2021-06-24T20:59:03Z,2021-06-25T03:01:49Z,2021-06-25T03:01:49Z,CONTRIBUTOR,santib,6373536,MDQ6VXNlcjYzNzM1MzY=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929573108,42592,Skip logging backtrace when exception is in `rescue_responses`,"[{'id': 107189, 'node_id': 'MDU6TGFiZWwxMDcxODk=', 'url': 'https://api.github.com/repos/rails/rails/labels/actionpack', 'name': 'actionpack', 'color': 'FFF700', 'default': False, 'description': None}, {'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}, {'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}, {'id': 1072773639, 'node_id': 'MDU6TGFiZWwxMDcyNzczNjM5', 'url': 'https://api.github.com/repos/rails/rails/labels/ready', 'name': 'ready', 'color': 'fef2c0', 'default': False, 'description': 'PRs ready to merge'}]",closed,,[],,2021-06-24T20:07:11Z,2021-06-25T06:08:24Z,2021-06-25T03:46:50Z,MEMBER,flavorjones,8207,MDQ6VXNlcjgyMDc=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929508627,42591,Convert strict_loading_mode from class attr to ivar,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-06-24T18:38:10Z,2021-06-25T10:50:38Z,2021-06-24T20:55:53Z,CONTRIBUTOR,dinahshi,5495713,MDQ6VXNlcjU0OTU3MTM=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929427277,42590,Fix disable joins with sti type,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-06-24T16:53:25Z,2021-06-24T19:50:18Z,2021-06-24T19:50:14Z,MEMBER,eileencodes,1080678,MDQ6VXNlcjEwODA2Nzg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929339072,42589,js_compressor is outdated: no gem is currently maintained,"[{'id': 128693, 'node_id': 'MDU6TGFiZWwxMjg2OTM=', 'url': 'https://api.github.com/repos/rails/rails/labels/asset%20pipeline', 'name': 'asset pipeline', 'color': 'd7e102', 'default': False, 'description': None}]",closed,,[],,2021-06-24T15:18:37Z,2021-06-27T19:00:59Z,2021-06-27T18:22:39Z,NONE,collimarco,90962,MDQ6VXNlcjkwOTYy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929196623,42588,Asset path should ignore relative URL root for application when using asset host,"[{'id': 3666649, 'node_id': 'MDU6TGFiZWwzNjY2NjQ5', 'url': 'https://api.github.com/repos/rails/rails/labels/actionview', 'name': 'actionview', 'color': 'd7e102', 'default': False, 'description': None}]",closed,,[],,2021-06-24T12:50:58Z,2021-06-28T06:42:39Z,2021-06-25T10:33:13Z,NONE,dssjoblom,12595797,MDQ6VXNlcjEyNTk1Nzk3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929019983,42587,STI and view path,"[{'id': 3666649, 'node_id': 'MDU6TGFiZWwzNjY2NjQ5', 'url': 'https://api.github.com/repos/rails/rails/labels/actionview', 'name': 'actionview', 'color': 'd7e102', 'default': False, 'description': None}]",closed,,[],,2021-06-24T09:14:43Z,2021-06-28T08:11:32Z,2021-06-28T08:11:32Z,NONE,kalsan,7618650,MDQ6VXNlcjc2MTg2NTA=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928934010,42586,Prevent polluting ENV with postgres vars,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,"[{'login': 'guilleiguaran', 'id': 160941, 'node_id': 'MDQ6VXNlcjE2MDk0MQ==', 'avatar_url': 'https://avatars.githubusercontent.com/u/160941?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/guilleiguaran', 'html_url': 'https://github.com/guilleiguaran', 'followers_url': 'https://api.github.com/users/guilleiguaran/followers', 'following_url': 'https://api.github.com/users/guilleiguaran/following{/other_user}', 'gists_url': 'https://api.github.com/users/guilleiguaran/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/guilleiguaran/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/guilleiguaran/subscriptions', 'organizations_url': 'https://api.github.com/users/guilleiguaran/orgs', 'repos_url': 'https://api.github.com/users/guilleiguaran/repos', 'events_url': 'https://api.github.com/users/guilleiguaran/events{/privacy}', 'received_events_url': 'https://api.github.com/users/guilleiguaran/received_events', 'type': 'User', 'site_admin': False}]",,2021-06-24T07:31:10Z,2021-06-26T05:56:45Z,2021-06-25T22:47:29Z,CONTRIBUTOR,sj26,14028,MDQ6VXNlcjE0MDI4,guilleiguaran,160941.0,MDQ6VXNlcjE2MDk0MQ==,https://avatars.githubusercontent.com/u/160941?v=4,,https://api.github.com/users/guilleiguaran,https://github.com/guilleiguaran,https://api.github.com/users/guilleiguaran/followers,https://api.github.com/users/guilleiguaran/following{/other_user},https://api.github.com/users/guilleiguaran/gists{/gist_id},https://api.github.com/users/guilleiguaran/starred{/owner}{/repo},https://api.github.com/users/guilleiguaran/subscriptions,https://api.github.com/users/guilleiguaran/orgs,https://api.github.com/users/guilleiguaran/repos,https://api.github.com/users/guilleiguaran/events{/privacy},https://api.github.com/users/guilleiguaran/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928826496,42585,Why can't I override #asset_path from ActionView?,[],closed,,[],,2021-06-24T04:07:39Z,2021-06-24T04:43:48Z,2021-06-24T04:43:48Z,CONTRIBUTOR,brandoncc,543973,MDQ6VXNlcjU0Mzk3Mw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928794502,42584,Formatting markup in an rdoc comment [ci skip],"[{'id': 107190, 'node_id': 'MDU6TGFiZWwxMDcxOTA=', 'url': 'https://api.github.com/repos/rails/rails/labels/activemodel', 'name': 'activemodel', 'color': '00E5FF', 'default': False, 'description': None}]",closed,,[],,2021-06-24T02:46:30Z,2021-06-24T03:51:01Z,2021-06-24T03:51:01Z,CONTRIBUTOR,elebow,7873686,MDQ6VXNlcjc4NzM2ODY=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928701088,42583,`Time#change` should pass the `zone` property through if it's set,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}, {'id': 1072773639, 'node_id': 'MDU6TGFiZWwxMDcyNzczNjM5', 'url': 'https://api.github.com/repos/rails/rails/labels/ready', 'name': 'ready', 'color': 'fef2c0', 'default': False, 'description': 'PRs ready to merge'}]",closed,,[],,2021-06-23T22:45:09Z,2021-06-26T15:15:03Z,2021-06-26T05:59:56Z,MEMBER,ghiculescu,509837,MDQ6VXNlcjUwOTgzNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928556317,42582,Proposal: Define timestamps as two first columns in migrations by default,[],open,,[],,2021-06-23T19:04:38Z,2021-06-27T07:26:50Z,,NONE,wout,107324,MDQ6VXNlcjEwNzMyNA==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928451110,42581,Fix number_to_currency to avoid negative format when displaying zero.,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}, {'id': 1072773639, 'node_id': 'MDU6TGFiZWwxMDcyNzczNjM5', 'url': 'https://api.github.com/repos/rails/rails/labels/ready', 'name': 'ready', 'color': 'fef2c0', 'default': False, 'description': 'PRs ready to merge'}]",closed,,[],,2021-06-23T16:42:01Z,2021-06-23T18:01:41Z,2021-06-23T18:00:59Z,MEMBER,flavorjones,8207,MDQ6VXNlcjgyMDc=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928414212,42580,Make AssetTagHelper#preload_link_tag to use path_to_asset method instead of asset_path.,"[{'id': 3666649, 'node_id': 'MDU6TGFiZWwzNjY2NjQ5', 'url': 'https://api.github.com/repos/rails/rails/labels/actionview', 'name': 'actionview', 'color': 'd7e102', 'default': False, 'description': None}, {'id': 1072773639, 'node_id': 'MDU6TGFiZWwxMDcyNzczNjM5', 'url': 'https://api.github.com/repos/rails/rails/labels/ready', 'name': 'ready', 'color': 'fef2c0', 'default': False, 'description': 'PRs ready to merge'}]",closed,,[],,2021-06-23T15:58:01Z,2021-06-23T17:52:44Z,2021-06-23T17:52:28Z,CONTRIBUTOR,nashby,200500,MDQ6VXNlcjIwMDUwMA==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928331801,42579,Fix nil pool_config in legacy connection handling,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-06-23T14:38:10Z,2021-06-23T14:53:04Z,2021-06-23T14:53:02Z,MEMBER,eileencodes,1080678,MDQ6VXNlcjEwODA2Nzg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928322187,42578,Move test to more correct file,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-06-23T14:28:30Z,2021-06-23T14:52:48Z,2021-06-23T14:52:45Z,MEMBER,eileencodes,1080678,MDQ6VXNlcjEwODA2Nzg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928317727,42577,`number_to_currency` printing negative zero when precision > 0,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}, {'id': 41328116, 'node_id': 'MDU6TGFiZWw0MTMyODExNg==', 'url': 'https://api.github.com/repos/rails/rails/labels/attached%20PR', 'name': 'attached PR', 'color': '006b75', 'default': False, 'description': None}]",closed,,[],,2021-06-23T14:24:02Z,2021-06-23T18:01:15Z,2021-06-23T18:00:59Z,NONE,pjpires,1846767,MDQ6VXNlcjE4NDY3Njc=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928130459,42576,Strict Loading n_plus_one_only doesn't catch N+1 problem,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-06-23T10:58:02Z,2021-06-24T20:55:53Z,2021-06-24T20:55:53Z,CONTRIBUTOR,uxxman,3153380,MDQ6VXNlcjMxNTMzODA=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928123279,42575,Read `has_one` through association target from memory for new records,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",open,,[],,2021-06-23T10:49:15Z,2021-06-25T15:36:16Z,,CONTRIBUTOR,intrip,1753245,MDQ6VXNlcjE3NTMyNDU=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928106789,42574,add connection_identifier to ConnectionStub,"[{'id': 300028327, 'node_id': 'MDU6TGFiZWwzMDAwMjgzMjc=', 'url': 'https://api.github.com/repos/rails/rails/labels/actioncable', 'name': 'actioncable', 'color': 'bfdadc', 'default': False, 'description': None}]",open,,[],,2021-06-23T10:28:16Z,2021-06-24T13:42:10Z,,CONTRIBUTOR,leastbad,38150464,MDQ6VXNlcjM4MTUwNDY0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928105414,42573,Update CODEOWNERS,[],closed,,[],,2021-06-23T10:26:38Z,2021-06-23T11:45:23Z,2021-06-23T11:45:09Z,NONE,Crypt0R3n3g4d3,74302449,MDQ6VXNlcjc0MzAyNDQ5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928076096,42572,Report async queries lock wait duration,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-06-23T09:54:50Z,2021-06-26T07:22:31Z,2021-06-25T12:38:36Z,CONTRIBUTOR,casperisfine,19192189,MDQ6VXNlcjE5MTkyMTg5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928015337,42571,Fix spelling of associations in guides,"[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",closed,,[],,2021-06-23T08:49:49Z,2021-06-23T10:20:10Z,2021-06-23T08:55:04Z,MEMBER,p8,28561,MDQ6VXNlcjI4NTYx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928006126,42570,Rename GeneratedAttribute#default to #example_value,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",open,,[],,2021-06-23T08:39:31Z,2021-06-26T23:30:49Z,,MEMBER,p8,28561,MDQ6VXNlcjI4NTYx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927802738,42569,"[Rails 6.0.4][Ruby 2.7.2] Deprecation warning ""Use Rails::SourceAnnotationExtractor instead.""",[],closed,,[],,2021-06-23T02:42:49Z,2021-06-24T05:36:35Z,2021-06-24T05:36:35Z,NONE,VTRyo,24252885,MDQ6VXNlcjI0MjUyODg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927707438,42568,Add changelog for #42559,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-06-22T23:25:56Z,2021-06-23T00:21:48Z,2021-06-23T00:05:23Z,MEMBER,ghiculescu,509837,MDQ6VXNlcjUwOTgzNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927557936,42567,NoMethodError: undefined method `action_dispatch' ,"[{'id': 1071962662, 'node_id': 'MDU6TGFiZWwxMDcxOTYyNjYy', 'url': 'https://api.github.com/repos/rails/rails/labels/more-information-needed', 'name': 'more-information-needed', 'color': 'bfdadc', 'default': False, 'description': 'When reporter needs to provide more information'}]",closed,,[],,2021-06-22T19:18:25Z,2021-06-23T08:16:03Z,2021-06-23T08:16:03Z,NONE,ethaning,26213771,MDQ6VXNlcjI2MjEzNzcx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927545372,42566,Optimized Cache::Entry should support old dalli_store values,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-06-22T19:01:29Z,2021-06-22T20:46:52Z,2021-06-22T20:37:37Z,MEMBER,ghiculescu,509837,MDQ6VXNlcjUwOTgzNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927542998,42565,Removed unused function param,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-06-22T18:58:11Z,2021-06-23T06:33:30Z,2021-06-22T20:39:29Z,CONTRIBUTOR,alkesh26,1019076,MDQ6VXNlcjEwMTkwNzY=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927536484,42564,Test cleanup for cache store tests,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-06-22T18:48:46Z,2021-06-22T19:37:45Z,2021-06-22T19:37:06Z,MEMBER,ghiculescu,509837,MDQ6VXNlcjUwOTgzNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927491620,42563,Allow the construction of a CTE from a string (#42561),"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",open,,[],,2021-06-22T17:51:40Z,2021-06-27T21:39:54Z,,CONTRIBUTOR,dark-panda,84783,MDQ6VXNlcjg0Nzgz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927469864,42562,Documentation for ActionController::API use neutral language [ci skip],"[{'id': 107189, 'node_id': 'MDU6TGFiZWwxMDcxODk=', 'url': 'https://api.github.com/repos/rails/rails/labels/actionpack', 'name': 'actionpack', 'color': 'FFF700', 'default': False, 'description': None}]",closed,,[],,2021-06-22T17:24:33Z,2021-06-22T22:10:58Z,2021-06-22T22:10:36Z,CONTRIBUTOR,bensheldon,47554,MDQ6VXNlcjQ3NTU0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927464947,42561,`#with` cannot be used with strings in 6.1,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 41328116, 'node_id': 'MDU6TGFiZWw0MTMyODExNg==', 'url': 'https://api.github.com/repos/rails/rails/labels/attached%20PR', 'name': 'attached PR', 'color': '006b75', 'default': False, 'description': None}]",open,,[],,2021-06-22T17:17:36Z,2021-06-23T01:39:00Z,,CONTRIBUTOR,dark-panda,84783,MDQ6VXNlcjg0Nzgz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927453566,42560,Migrate asset pipeline to modern javascript,"[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",closed,,[],,2021-06-22T17:02:26Z,2021-06-23T10:38:29Z,2021-06-22T20:35:18Z,CONTRIBUTOR,diegodauri,71179921,MDQ6VXNlcjcxMTc5OTIx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927340683,42559,MemCacheStore: always convert underlying values into an `Entry`,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-06-22T15:09:05Z,2021-06-22T23:24:46Z,2021-06-22T18:58:21Z,MEMBER,ghiculescu,509837,MDQ6VXNlcjUwOTgzNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927128842,42558,Asset pipeline guide uses jquery and old javascript syntax,"[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",closed,,[],,2021-06-22T11:27:09Z,2021-06-22T20:36:28Z,2021-06-22T20:36:27Z,CONTRIBUTOR,diegodauri,71179921,MDQ6VXNlcjcxMTc5OTIx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927010883,42557,ACTIONMAIL RAISE ERROR,[],closed,,[],,2021-06-22T09:09:35Z,2021-06-22T13:33:26Z,2021-06-22T13:33:26Z,NONE,ciscolive,20869208,MDQ6VXNlcjIwODY5MjA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926885631,42556,SOS - RAILS CAN NOT WORKING,"[{'id': 1071962662, 'node_id': 'MDU6TGFiZWwxMDcxOTYyNjYy', 'url': 'https://api.github.com/repos/rails/rails/labels/more-information-needed', 'name': 'more-information-needed', 'color': 'bfdadc', 'default': False, 'description': 'When reporter needs to provide more information'}]",closed,,[],,2021-06-22T06:39:58Z,2021-06-22T23:29:39Z,2021-06-22T23:29:38Z,NONE,ciscolive,20869208,MDQ6VXNlcjIwODY5MjA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926840657,42555,"FATAL Rails : ActiveRecord::ConnectionNotEstablished (could not translate host name ""xxxx.us-east-1.rds.amazonaws.com"" to address: System error)","[{'id': 131864, 'node_id': 'MDU6TGFiZWwxMzE4NjQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/third%20party%20issue', 'name': 'third party issue', 'color': '02d7e1', 'default': False, 'description': None}]",closed,,[],,2021-06-22T05:19:06Z,2021-06-24T21:38:59Z,2021-06-24T21:38:59Z,NONE,vs37559,60176636,MDQ6VXNlcjYwMTc2NjM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926653801,42554,Fix the `turbolinks` npm -> github reference,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}, {'id': 1072773639, 'node_id': 'MDU6TGFiZWwxMDcyNzczNjM5', 'url': 'https://api.github.com/repos/rails/rails/labels/ready', 'name': 'ready', 'color': 'fef2c0', 'default': False, 'description': 'PRs ready to merge'}]",closed,,[],,2021-06-21T22:18:50Z,2021-06-22T22:24:53Z,2021-06-22T22:24:53Z,MEMBER,ghiculescu,509837,MDQ6VXNlcjUwOTgzNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
